Match ID,Time Stamp(mins),Champion,Skills,Kills,Deaths,Assists,KDA,Level,Experience,Objectives Assisted,Gold Earned,Current Gold,CS,Jungle CS,Vision Score
5187883842,5,Riven,"{<Key.Q: 'Q'>: 3, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1}",1,1,0,1.0,6,2043,0,1875,175,30,0,23
5187883842,10,Riven,"{<Key.Q: 'Q'>: 4, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",1,3,1,0.6666666666666666,8,3906,0,3244,544,59,0,23
5187883842,15,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",2,5,2,0.8,11,6673,0,5330,330,95,0,23
5187883842,20,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 4, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",3,6,2,0.8333333333333334,13,9230,0,7278,173,134,0,23
5187883842,25,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 2, <Key.R: 'R'>: 2}",3,7,2,0.7142857142857143,15,11918,0,9224,159,182,0,23
5187883842,30,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 3, <Key.R: 'R'>: 2}",3,7,2,0.7142857142857143,16,14638,0,10866,1856,220,0,23
5186336841,5,Rumble,"{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 2, <Key.W: 'W'>: 1}",1,0,3,4.0,5,1371,0,1669,119,11,0,46
5186336841,10,Rumble,"{<Key.E: 'E'>: 2, <Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",3,1,5,8.0,9,4195,0,3947,697,51,0,46
5186336841,15,Rumble,"{<Key.E: 'E'>: 3, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",4,1,7,11.0,11,7290,1,6275,850,101,0,46
5186336841,20,Rumble,"{<Key.E: 'E'>: 5, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",6,2,8,7.0,14,9971,1,8891,71,131,0,46
5186336841,25,Rumble,"{<Key.E: 'E'>: 5, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 2, <Key.R: 'R'>: 2}",6,3,10,5.333333333333333,15,11565,2,10508,328,157,0,46
5186336841,30,Rumble,"{<Key.E: 'E'>: 5, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 3, <Key.R: 'R'>: 2}",9,4,12,5.25,16,14410,4,12830,1201,160,12,46
5185429736,5,Smolder,"{<Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1, <Key.E: 'E'>: 1}",0,0,0,0.0,6,1739,0,1363,513,20,0,12
5185429736,10,Smolder,"{<Key.Q: 'Q'>: 4, <Key.W: 'W'>: 2, <Key.E: 'E'>: 1, <Key.R: 'R'>: 1}",0,2,1,0.5,9,4324,0,2853,753,57,0,12
5185429736,15,Smolder,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 3, <Key.E: 'E'>: 1, <Key.R: 'R'>: 1}",1,3,1,0.6666666666666666,11,7073,0,4869,6,101,0,12
5185429736,20,Smolder,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 4, <Key.E: 'E'>: 1, <Key.R: 'R'>: 2}",1,3,1,0.6666666666666666,13,9604,0,6467,904,144,1,12
5185429736,25,Smolder,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 5, <Key.E: 'E'>: 2, <Key.R: 'R'>: 2}",1,5,1,0.4,15,12031,0,8137,399,183,5,12
5185388739,5,Warwick,"{<Key.Q: 'Q'>: 1, <Key.W: 'W'>: 2, <Key.E: 'E'>: 1}",0,2,2,1.0,5,1422,0,1549,249,17,0,11
5185388739,10,Warwick,"{<Key.Q: 'Q'>: 2, <Key.W: 'W'>: 4, <Key.E: 'E'>: 1, <Key.R: 'R'>: 1}",2,4,2,1.0,9,4335,0,3651,776,53,0,11
5185388739,15,Warwick,"{<Key.Q: 'Q'>: 3, <Key.W: 'W'>: 5, <Key.E: 'E'>: 1, <Key.R: 'R'>: 1}",5,6,2,1.1666666666666667,11,7007,0,6949,29,82,0,11
5185388739,20,Warwick,"{<Key.Q: 'Q'>: 3, <Key.W: 'W'>: 5, <Key.E: 'E'>: 2, <Key.R: 'R'>: 2}",7,8,4,1.375,13,8654,1,8654,184,104,0,11
5184792730,5,Olaf,"{<Key.Q: 'Q'>: 2, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1}",0,1,0,0.0,5,1510,0,1301,401,21,0,31
5184792730,10,Olaf,"{<Key.Q: 'Q'>: 4, <Key.E: 'E'>: 2, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",3,3,0,1.0,9,4694,0,3684,884,56,0,31
5184792730,15,Olaf,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",5,3,1,2.0,12,8067,0,6235,35,93,0,31
5184744191,5,Volibear,"{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1}",0,0,1,1.0,6,1846,0,1537,1037,26,0,23
5184744191,10,Volibear,"{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 3, <Key.W: 'W'>: 3, <Key.R: 'R'>: 1}",2,2,1,1.5,9,4854,0,3990,440,74,0,23
5184744191,15,Volibear,"{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 3, <Key.R: 'R'>: 2}",2,2,2,2.0,12,7579,1,6436,1836,126,0,23
5184744191,20,Volibear,"{<Key.E: 'E'>: 2, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 5, <Key.R: 'R'>: 2}",5,3,2,2.3333333333333335,15,11735,2,10091,96,178,4,23
5184744191,25,Volibear,"{<Key.E: 'E'>: 3, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 5, <Key.R: 'R'>: 2}",5,5,3,1.6,16,14691,4,11487,1493,201,4,23
5184744191,30,Volibear,"{<Key.E: 'E'>: 4, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 5, <Key.R: 'R'>: 3}",9,6,4,2.1666666666666665,18,18357,4,15309,2240,231,8,23
5184662585,5,Kennen,"{<Key.Q: 'Q'>: 2, <Key.W: 'W'>: 2, <Key.E: 'E'>: 1}",0,0,1,1.0,6,1916,0,1479,979,17,0,35
5184662585,10,Kennen,"{<Key.Q: 'Q'>: 3, <Key.W: 'W'>: 3, <Key.E: 'E'>: 1, <Key.R: 'R'>: 1}",1,0,3,4.0,9,4742,1,3480,1780,52,0,35
5184662585,15,Kennen,"{<Key.Q: 'Q'>: 4, <Key.W: 'W'>: 4, <Key.E: 'E'>: 1, <Key.R: 'R'>: 2}",1,0,4,5.0,12,8137,1,5538,763,93,0,35
5184662585,20,Kennen,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 5, <Key.E: 'E'>: 1, <Key.R: 'R'>: 2}",2,2,4,3.0,14,10136,1,7361,791,119,0,35
5184662585,25,Kennen,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 5, <Key.E: 'E'>: 1, <Key.R: 'R'>: 2}",2,3,5,2.3333333333333335,14,11376,1,8495,1025,132,4,35
5184662585,30,Kennen,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 5, <Key.E: 'E'>: 3, <Key.R: 'R'>: 2}",2,5,6,1.6,16,14236,1,11125,255,170,4,35
5181934818,5,Renekton,"{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 2, <Key.W: 'W'>: 1}",0,1,0,0.0,5,1511,0,1284,134,17,0,19
5181934818,10,Renekton,"{<Key.E: 'E'>: 2, <Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",2,2,0,1.0,9,4390,0,3397,47,54,0,19
5181898399,5,Darius,"{<Key.Q: 'Q'>: 3, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1}",0,0,1,1.0,6,1927,0,1629,379,29,0,29
5181898399,10,Darius,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 2, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",3,1,1,4.0,10,5093,0,4039,2214,73,0,29
5181873440,5,Darius,"{<Key.W: 'W'>: 1, <Key.Q: 'Q'>: 3, <Key.E: 'E'>: 1}",1,2,0,0.5,6,2021,0,1821,321,31,0,13
5181873440,10,Darius,"{<Key.W: 'W'>: 1, <Key.Q: 'Q'>: 4, <Key.E: 'E'>: 2, <Key.R: 'R'>: 1}",3,5,0,0.6,9,4300,0,3782,432,60,0,13
5181873440,15,Darius,"{<Key.W: 'W'>: 1, <Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.R: 'R'>: 1}",3,6,2,0.8333333333333334,11,6361,0,5219,249,93,0,13
5181873440,20,Darius,"{<Key.W: 'W'>: 1, <Key.Q: 'Q'>: 5, <Key.E: 'E'>: 4, <Key.R: 'R'>: 2}",4,8,4,1.0,13,9758,1,7649,429,141,0,13
5181873440,25,Darius,"{<Key.W: 'W'>: 2, <Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",5,10,6,1.1,15,12034,1,9760,390,169,0,13
5181873440,30,Darius,"{<Key.W: 'W'>: 3, <Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",5,12,8,1.0833333333333333,16,13408,1,10806,182,180,0,13
5181259709,5,Varus,"{<Key.E: 'E'>: 1, <Key.W: 'W'>: 2, <Key.Q: 'Q'>: 1}",0,1,1,1.0,5,1524,0,1499,449,21,0,16
5181259709,10,Varus,"{<Key.E: 'E'>: 1, <Key.W: 'W'>: 4, <Key.Q: 'Q'>: 1, <Key.R: 'R'>: 1}",0,3,2,0.6666666666666666,8,3710,0,3005,605,55,0,16
5181232812,5,Rumble,"{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1}",0,0,0,0.0,6,2125,0,1438,938,26,0,14
5181232812,10,Rumble,"{<Key.E: 'E'>: 2, <Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",1,0,1,2.0,9,4774,0,3353,153,63,0,14
5181232812,15,Rumble,"{<Key.E: 'E'>: 3, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",1,0,1,2.0,12,7794,0,5157,657,116,0,14
5181232812,20,Rumble,"{<Key.E: 'E'>: 5, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",1,1,2,3.0,14,10533,0,7036,386,156,0,14
5181190772,5,Ambessa,"{<Key.W: 'W'>: 1, <Key.Q: 'Q'>: 3, <Key.E: 'E'>: 1}",0,0,0,0.0,6,1848,0,1347,147,21,0,22
5181190772,10,Ambessa,"{<Key.W: 'W'>: 1, <Key.Q: 'Q'>: 4, <Key.E: 'E'>: 2, <Key.R: 'R'>: 1}",0,1,0,0.0,9,4969,0,3036,836,72,0,22
5181190772,15,Ambessa,"{<Key.W: 'W'>: 1, <Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.R: 'R'>: 2}",3,3,0,1.0,12,7800,0,5421,46,95,0,22
5181155586,5,Riven,"{<Key.Q: 'Q'>: 3, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1}",1,1,1,2.0,6,2136,0,2004,154,26,0,11
5181155586,10,Riven,"{<Key.Q: 'Q'>: 4, <Key.E: 'E'>: 2, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",4,2,1,2.5,9,4641,0,3884,184,51,0,11
5181155586,15,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",5,3,1,2.0,12,7419,0,6122,522,97,0,11
5181155586,20,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 4, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",6,4,3,2.25,13,9663,2,8137,127,124,0,11
5181155586,25,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 3, <Key.R: 'R'>: 2}",7,5,4,2.2,16,13789,3,10962,1233,167,0,11
5180097144,5,Rumble,"{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 2, <Key.W: 'W'>: 1}",0,1,2,2.0,5,1680,0,1447,147,17,0,5
5180097144,10,Rumble,"{<Key.E: 'E'>: 2, <Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",2,4,2,1.0,9,4285,0,3446,746,48,0,5
5178553004,5,Illaoi,"{<Key.Q: 'Q'>: 1, <Key.W: 'W'>: 1, <Key.E: 'E'>: 3}",0,2,0,0.0,6,1756,0,1336,436,23,0,23
5178553004,10,Illaoi,"{<Key.Q: 'Q'>: 2, <Key.W: 'W'>: 1, <Key.E: 'E'>: 4, <Key.R: 'R'>: 1}",0,3,0,0.0,9,4306,0,2862,1162,63,0,23
5178553004,15,Illaoi,"{<Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1, <Key.E: 'E'>: 5, <Key.R: 'R'>: 1}",0,4,0,0.0,11,6494,0,4205,485,92,0,23
5178553004,20,Illaoi,"{<Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",1,6,0,0.16666666666666666,13,9831,0,6586,416,137,0,23
5178553004,25,Illaoi,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 2, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",2,7,1,0.42857142857142855,15,12503,0,8991,271,175,0,23
5178553004,30,Illaoi,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 4, <Key.E: 'E'>: 5, <Key.R: 'R'>: 3}",2,8,1,0.375,18,16549,1,12051,1131,228,0,23
5178530444,5,Riven,"{<Key.Q: 'Q'>: 3, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1}",1,2,0,0.5,6,2022,0,1688,313,22,0,10
5178530444,10,Riven,"{<Key.Q: 'Q'>: 4, <Key.E: 'E'>: 2, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",2,2,2,2.0,9,4830,2,4043,643,65,0,10
5178530444,15,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",4,3,2,2.0,12,7503,3,6526,1276,101,0,10
5178530444,20,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",6,5,4,2.0,14,10233,5,8809,734,134,0,10
5178331631,5,Rumble,"{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1}",0,0,1,1.0,6,1745,0,1427,227,19,0,36
5178331631,10,Rumble,"{<Key.E: 'E'>: 2, <Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",2,1,2,4.0,9,4163,0,3253,403,49,0,36
5178331631,15,Rumble,"{<Key.E: 'E'>: 3, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",3,3,2,1.6666666666666667,11,6220,0,4934,709,79,0,36
5178331631,20,Rumble,"{<Key.E: 'E'>: 3, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",3,5,4,1.4,12,8161,0,6324,599,105,0,36
5178331631,25,Rumble,"{<Key.E: 'E'>: 5, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",4,6,9,2.1666666666666665,14,10702,1,8326,496,128,0,36
5178331631,30,Rumble,"{<Key.E: 'E'>: 5, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 2, <Key.R: 'R'>: 2}",4,8,11,1.875,15,12113,1,9404,464,134,0,36
5177915812,5,Rumble,"{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1}",0,0,0,0.0,6,2125,0,1473,973,29,0,31
5177915812,10,Rumble,"{<Key.E: 'E'>: 2, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",1,0,0,1.0,10,5173,0,3601,526,82,0,31
5177915812,15,Rumble,"{<Key.E: 'E'>: 4, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",2,0,3,5.0,13,8671,1,6479,754,127,0,31
5177878328,5,Rumble,"{<Key.Q: 'Q'>: 3, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1}",1,0,0,1.0,6,2253,0,1615,1115,22,0,12
5177878328,10,Rumble,"{<Key.Q: 'Q'>: 4, <Key.E: 'E'>: 2, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",3,1,1,4.0,9,4834,0,3534,384,52,0,12
5177878328,15,Rumble,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",4,3,3,2.3333333333333335,11,7282,1,5343,788,84,0,12
5177849595,5,Rumble,"{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1}",0,0,0,0.0,6,1848,0,1431,131,26,0,14
5177849595,10,Rumble,"{<Key.E: 'E'>: 2, <Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",0,2,2,1.0,9,4475,2,3032,332,58,0,14
5177849595,15,Rumble,"{<Key.E: 'E'>: 3, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",0,2,6,3.0,11,6716,2,4469,664,85,0,14
5177849595,20,Rumble,"{<Key.E: 'E'>: 4, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",0,2,9,4.5,13,9158,2,6158,803,114,0,14
5177822778,5,Fiora,"{<Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1, <Key.E: 'E'>: 1}",2,2,0,1.0,6,1988,0,2066,866,27,0,13
5177822778,10,Fiora,"{<Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.E: 'E'>: 2, <Key.R: 'R'>: 1}",2,4,1,0.75,9,4346,0,3957,37,65,0,13
5177822778,15,Fiora,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.E: 'E'>: 3, <Key.R: 'R'>: 1}",2,6,2,0.6666666666666666,11,6914,0,5633,813,102,0,13
5177822778,20,Fiora,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.E: 'E'>: 4, <Key.R: 'R'>: 2}",2,7,2,0.5714285714285714,13,9073,1,7596,171,139,0,13
5177822778,25,Fiora,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 2, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",7,9,3,1.1111111111111112,15,11967,1,10340,32,160,0,13
5177822778,30,Fiora,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 3, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",7,11,4,1.0,16,13812,1,11784,326,186,0,13
5177747118,5,Rumble,"{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1}",1,1,0,1.0,6,2051,0,1631,731,22,0,8
5177747118,10,Rumble,"{<Key.E: 'E'>: 2, <Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",2,2,0,1.0,9,4564,0,3741,341,70,0,8
5177747118,15,Rumble,"{<Key.E: 'E'>: 3, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",2,3,1,1.0,12,7160,1,6226,326,113,0,8
5177747118,20,Rumble,"{<Key.E: 'E'>: 5, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",5,4,5,2.5,14,10432,3,9462,1162,143,0,8
5177747118,25,Rumble,"{<Key.E: 'E'>: 5, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 2, <Key.R: 'R'>: 2}",8,6,7,2.5,15,12131,4,11516,366,160,0,8
5176965974,5,Smolder,"{<Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1, <Key.E: 'E'>: 1}",0,1,0,0.0,6,2063,0,1543,293,35,0,14
5176965974,10,Smolder,"{<Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.E: 'E'>: 1, <Key.R: 'R'>: 1}",0,3,0,0.0,8,3950,2,2716,116,61,0,14
5176932402,5,Illaoi,"{<Key.Q: 'Q'>: 1, <Key.W: 'W'>: 1, <Key.E: 'E'>: 3}",0,1,1,1.0,6,2033,0,1441,591,29,0,14
5176932402,10,Illaoi,"{<Key.Q: 'Q'>: 2, <Key.W: 'W'>: 1, <Key.E: 'E'>: 4, <Key.R: 'R'>: 1}",1,3,1,0.6666666666666666,9,4662,0,3636,1061,72,0,14
5176932402,15,Illaoi,"{<Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",4,5,1,1.0,13,8610,1,6773,1773,109,0,14
5176905060,5,Illaoi,"{<Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1, <Key.E: 'E'>: 1}",0,0,0,0.0,6,1973,0,1386,886,25,0,12
5176905060,10,Illaoi,"{<Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.E: 'E'>: 3, <Key.R: 'R'>: 1}",2,0,0,2.0,10,5554,0,3959,1309,80,0,12
5176905060,15,Illaoi,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",6,0,0,6.0,14,10396,2,8319,669,141,0,12
5173486961,5,Riven,"{<Key.Q: 'Q'>: 2, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1}",0,1,0,0.0,5,1692,0,1445,95,29,0,11
5173486961,10,Riven,"{<Key.Q: 'Q'>: 4, <Key.E: 'E'>: 2, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",0,3,0,0.0,9,4195,0,2762,412,64,0,11
5173486961,15,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",0,3,0,0.0,11,6226,0,4076,286,99,0,11
5173486961,20,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",0,4,2,0.5,12,7813,0,5352,337,120,0,11
5173486961,25,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 4, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",0,7,2,0.2857142857142857,13,9397,0,6556,391,142,0,11
5170292547,5,Fiora,"{<Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1, <Key.E: 'E'>: 1}",1,0,0,1.0,6,2207,0,1650,500,26,0,13
5170292547,10,Fiora,"{<Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.E: 'E'>: 2, <Key.R: 'R'>: 1}",2,0,1,3.0,9,4750,0,3302,402,62,0,13
5170292547,15,Fiora,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.E: 'E'>: 3, <Key.R: 'R'>: 2}",3,0,1,4.0,12,8426,0,5942,1842,117,0,13
5170292547,20,Fiora,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",4,3,1,1.6666666666666667,14,11274,0,7944,511,158,0,13
5170292547,25,Fiora,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 3, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",4,3,1,1.6666666666666667,16,13678,1,10309,2476,199,0,13
5170292547,30,Fiora,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 4, <Key.E: 'E'>: 5, <Key.R: 'R'>: 3}",4,4,4,2.0,18,16673,1,12542,959,245,0,13
5160924218,5,K'Sante,"{<Key.Q: 'Q'>: 3, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1}",0,0,0,0.0,6,1910,0,1445,945,26,0,12
5160924218,10,K'Sante,"{<Key.Q: 'Q'>: 4, <Key.E: 'E'>: 2, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",0,1,0,0.0,9,4472,0,2676,776,60,0,12
5160924218,15,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",0,1,0,0.0,11,7289,0,4252,702,100,0,12
