Match ID,Time Stamp(mins),Champion,Skills,Kills,Deaths,Assists,KDA,Level,Experience,Objectives Assisted,Gold Earned,Current Gold,CS,Jungle CS,Vision Score
5160924218,20,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.W: 'W'>: 2, <Key.R: 'R'>: 2}",0,2,0,0.0,13,8708,0,5399,749,123,0,12
5160924218,25,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 4, <Key.W: 'W'>: 2, <Key.R: 'R'>: 2}",0,3,3,1.0,14,11053,0,6908,318,158,0,12
5158620400,5,Rumble,"{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1}",1,1,0,1.0,6,1808,0,1549,349,15,0,14
5155957624,5,Urgot,"{<Key.E: 'E'>: 1, <Key.W: 'W'>: 1, <Key.Q: 'Q'>: 3}",1,0,0,1.0,6,2020,0,1781,1281,23,0,16
5155957624,10,Urgot,"{<Key.E: 'E'>: 1, <Key.W: 'W'>: 2, <Key.Q: 'Q'>: 3, <Key.R: 'R'>: 1}",1,3,0,0.3333333333333333,8,3869,0,2983,208,51,0,16
5155957624,15,Urgot,"{<Key.E: 'E'>: 1, <Key.W: 'W'>: 5, <Key.Q: 'Q'>: 3, <Key.R: 'R'>: 1}",2,5,0,0.4,11,6784,0,4869,169,78,0,16
5155922635,5,Smolder,"{<Key.Q: 'Q'>: 2, <Key.W: 'W'>: 1, <Key.E: 'E'>: 1}",0,0,0,0.0,5,1539,0,1448,648,29,0,17
5155922635,10,Smolder,"{<Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.E: 'E'>: 1, <Key.R: 'R'>: 1}",0,2,0,0.0,8,3783,0,2778,478,65,0,17
5155851577,5,Illaoi,"{<Key.Q: 'Q'>: 2, <Key.W: 'W'>: 1, <Key.E: 'E'>: 2}",1,0,0,1.0,6,1959,0,1735,360,29,0,6
5155851577,10,Illaoi,"{<Key.Q: 'Q'>: 2, <Key.W: 'W'>: 1, <Key.E: 'E'>: 4, <Key.R: 'R'>: 1}",2,2,0,1.0,9,4848,0,3440,165,69,0,6
5155851577,15,Illaoi,"{<Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",5,2,0,2.5,13,9481,1,7392,992,129,0,6
5155851577,20,Illaoi,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 2, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",6,4,2,2.0,15,12718,2,10245,540,170,0,6
5155851577,25,Illaoi,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 3, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",6,6,2,1.3333333333333333,16,14287,2,11515,591,197,0,6
5155851577,30,Illaoi,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 4, <Key.E: 'E'>: 5, <Key.R: 'R'>: 3}",11,7,2,1.8571428571428572,18,18258,2,15531,856,234,0,6
5150759924,5,Ambessa,"{<Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1, <Key.E: 'E'>: 1}",0,1,0,0.0,6,1940,0,1295,295,19,0,7
5150759924,10,Ambessa,"{<Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.E: 'E'>: 2, <Key.R: 'R'>: 1}",0,1,1,1.0,9,4408,0,2733,858,44,0,7
5150759924,15,Ambessa,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.E: 'E'>: 3, <Key.R: 'R'>: 1}",1,2,1,1.0,11,6901,0,4400,150,69,0,7
5150759924,20,Ambessa,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.E: 'E'>: 4, <Key.R: 'R'>: 2}",3,4,2,1.25,13,9172,1,7024,414,91,0,7
5150759924,25,Ambessa,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 2, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",3,5,3,1.2,15,12195,3,9947,387,136,0,7
5150042859,5,Jayce,"{<Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1, <Key.E: 'E'>: 1}",1,2,0,0.5,6,1749,0,1689,689,21,0,13
5150042859,10,Jayce,"{<Key.Q: 'Q'>: 4, <Key.W: 'W'>: 3, <Key.E: 'E'>: 1}",2,3,0,0.6666666666666666,9,4257,0,3598,673,57,0,13
5150042859,15,Jayce,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 4, <Key.E: 'E'>: 1}",2,4,0,0.5,11,6662,0,4961,1061,91,0,13
5150042859,20,Jayce,"{<Key.Q: 'Q'>: 6, <Key.W: 'W'>: 5, <Key.E: 'E'>: 1}",4,7,2,0.8571428571428571,13,9241,1,7757,617,120,0,13
5150042859,25,Jayce,"{<Key.Q: 'Q'>: 6, <Key.W: 'W'>: 6, <Key.E: 'E'>: 1}",8,10,4,1.2,14,10891,1,10062,123,130,4,13
5150042859,30,Jayce,"{<Key.Q: 'Q'>: 6, <Key.W: 'W'>: 6, <Key.E: 'E'>: 2}",11,12,4,1.25,15,12803,2,12509,100,158,4,13
5149386560,5,Rumble,"{<Key.Q: 'Q'>: 3, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1}",1,1,0,1.0,6,2175,0,1566,366,20,0,26
5149386560,10,Rumble,"{<Key.Q: 'Q'>: 4, <Key.E: 'E'>: 2, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",1,3,0,0.3333333333333333,9,4579,0,3031,731,55,0,26
5149386560,15,Rumble,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",2,3,2,1.3333333333333333,12,7572,1,5181,281,99,0,26
5149386560,20,Rumble,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",3,4,2,1.25,14,11372,1,7559,19,143,0,26
5149386560,25,Rumble,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 2, <Key.R: 'R'>: 2}",3,5,4,1.4,15,12447,2,8600,185,154,0,26
5146253689,5,Rumble,"{<Key.Q: 'Q'>: 3, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1}",0,0,1,1.0,6,1800,0,1508,308,21,0,6
5146253689,10,Rumble,"{<Key.Q: 'Q'>: 4, <Key.E: 'E'>: 2, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",1,1,1,2.0,9,4824,0,3472,1472,59,0,6
5146253689,15,Rumble,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 2, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",2,4,1,0.75,10,5895,1,4793,143,71,0,6
5144964186,5,Rumble,"{<Key.Q: 'Q'>: 3, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1}",0,0,0,0.0,6,2063,0,1448,948,29,0,9
5144964186,10,Rumble,"{<Key.Q: 'Q'>: 4, <Key.E: 'E'>: 2, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",1,2,0,0.5,9,4793,0,3069,919,66,0,9
5144964186,15,Rumble,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",2,3,0,0.6666666666666666,12,7502,0,4934,684,96,0,9
5144964186,20,Rumble,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",2,4,0,0.5,14,10368,0,6620,670,143,0,9
5144945660,5,Rumble,"{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 2, <Key.W: 'W'>: 1}",0,1,0,0.0,5,1702,0,1312,812,22,0,11
5144945660,10,Rumble,"{<Key.E: 'E'>: 2, <Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",1,2,1,1.0,9,4375,0,2795,640,43,0,11
5144945660,15,Rumble,"{<Key.E: 'E'>: 3, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",3,4,2,1.25,12,7489,0,5069,914,74,0,11
5144940871,5,Rumble,"{<Key.Q: 'Q'>: 2, <Key.W: 'W'>: 1, <Key.E: 'E'>: 1}",0,2,0,0.0,5,1415,0,1203,303,16,0,4
5144940871,10,Rumble,"{<Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.E: 'E'>: 2, <Key.R: 'R'>: 1}",1,5,0,0.2,9,4120,0,2743,243,43,0,4
5144925466,10,Rumble,"{<Key.Q: 'Q'>: 4, <Key.E: 'E'>: 2, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",1,1,3,4.0,9,4831,0,3608,1208,69,0,17
5144925466,15,Rumble,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",3,2,4,3.5,12,7823,0,5837,762,117,0,17
5144925466,20,Rumble,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",6,3,8,4.666666666666667,14,11246,2,8646,1071,151,1,17
5144900863,15,Rumble,"{<Key.E: 'E'>: 3, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",5,1,0,5.0,12,8502,1,6163,213,98,0,14
5144900863,20,Rumble,"{<Key.E: 'E'>: 5, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 2, <Key.R: 'R'>: 2}",5,2,0,2.5,15,12053,1,8553,153,160,0,14
5144900863,25,Rumble,"{<Key.E: 'E'>: 5, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 3, <Key.R: 'R'>: 3}",9,2,2,5.5,17,15120,1,11659,734,185,0,14
5144900863,30,Rumble,"{<Key.E: 'E'>: 5, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 4, <Key.R: 'R'>: 3}",9,3,2,3.6666666666666665,18,16966,4,13761,1047,199,0,14
5144547108,15,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 1, <Key.W: 'W'>: 3, <Key.R: 'R'>: 1}",4,4,0,1.0,11,7216,0,5590,1015,95,0,12
5144547108,20,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 1, <Key.W: 'W'>: 4, <Key.R: 'R'>: 2}",4,7,1,0.7142857142857143,13,8655,1,6874,229,118,0,12
5144547108,25,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 1, <Key.W: 'W'>: 5, <Key.R: 'R'>: 2}",4,9,1,0.5555555555555556,14,10289,1,8171,276,146,0,12
5144547108,30,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.W: 'W'>: 5, <Key.R: 'R'>: 2}",5,10,1,0.6,16,13052,1,9878,383,175,0,12
5144517273,15,Gnar,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 3, <Key.E: 'E'>: 1, <Key.R: 'R'>: 2}",2,3,2,1.3333333333333333,12,7562,1,5290,140,106,2,25
5144517273,20,Gnar,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 5, <Key.E: 'E'>: 1, <Key.R: 'R'>: 2}",3,4,2,1.25,14,10221,1,6961,291,140,2,25
5144517273,25,Gnar,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 5, <Key.E: 'E'>: 2, <Key.R: 'R'>: 2}",3,6,3,1.0,15,12491,2,8682,779,171,2,25
5144517273,30,Gnar,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 5, <Key.E: 'E'>: 3, <Key.R: 'R'>: 2}",3,7,3,0.8571428571428571,16,14599,2,10142,240,188,10,25
5144428641,15,K'Sante,"{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 3, <Key.R: 'R'>: 2}",1,1,1,2.0,12,7983,1,5547,1447,117,0,11
5144428641,20,K'Sante,"{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 5, <Key.R: 'R'>: 2}",1,2,3,2.0,14,10092,1,7341,841,142,0,11
5144428641,25,K'Sante,"{<Key.E: 'E'>: 2, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 5, <Key.R: 'R'>: 2}",1,2,5,3.0,15,12414,5,9688,988,170,0,11
5140093033,15,Rumble,"{<Key.E: 'E'>: 3, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",3,5,1,0.8,11,6659,1,5661,656,90,0,11
5140093033,20,Rumble,"{<Key.E: 'E'>: 4, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",7,7,3,1.4285714285714286,13,9545,1,8290,665,115,0,11
5139888767,15,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 1, <Key.W: 'W'>: 3, <Key.R: 'R'>: 2}",5,1,2,7.0,12,7458,3,6963,388,98,0,20
5139888767,20,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 1, <Key.W: 'W'>: 5, <Key.R: 'R'>: 2}",6,4,3,2.25,14,10145,4,8828,153,128,0,20
5139888767,25,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 2, <Key.W: 'W'>: 5, <Key.R: 'R'>: 2}",8,6,4,2.0,15,12761,4,11433,538,163,0,20
5139878935,15,Kennen,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 3, <Key.E: 'E'>: 1, <Key.R: 'R'>: 1}",2,4,0,0.5,11,6534,0,4927,447,96,0,10
5139412569,20,Jax,"{<Key.E: 'E'>: 5, <Key.Q: 'Q'>: 2, <Key.W: 'W'>: 5, <Key.R: 'R'>: 2}",6,3,0,2.0,15,11860,1,8304,166,154,0,20
5139295259,20,Kennen,"{<Key.E: 'E'>: 3, <Key.W: 'W'>: 5, <Key.Q: 'Q'>: 2, <Key.R: 'R'>: 2}",3,3,0,1.0,13,9742,1,7369,1274,129,0,15
5139295259,25,Kennen,"{<Key.E: 'E'>: 4, <Key.W: 'W'>: 5, <Key.Q: 'Q'>: 2, <Key.R: 'R'>: 2}",3,4,2,1.25,14,11305,2,8903,783,149,0,15
5139295259,30,Kennen,"{<Key.E: 'E'>: 5, <Key.W: 'W'>: 5, <Key.Q: 'Q'>: 3, <Key.R: 'R'>: 2}",4,5,5,1.8,16,13784,2,11181,457,184,4,15
5139276736,20,Dr. Mundo,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 4, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",1,3,3,1.3333333333333333,13,9519,0,6689,469,118,0,8
5139276736,25,Dr. Mundo,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 2, <Key.R: 'R'>: 2}",1,4,4,1.25,15,12531,1,9664,1844,163,0,8
5139276736,30,Dr. Mundo,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 3, <Key.R: 'R'>: 3}",2,5,5,1.4,17,15037,1,11200,480,182,0,8
5139208128,20,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",0,6,2,0.3333333333333333,11,6911,2,5245,225,86,0,12
5139208128,25,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 4, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",0,6,2,0.3333333333333333,13,9198,2,6644,24,117,4,12
5138144507,20,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 1, <Key.W: 'W'>: 5, <Key.R: 'R'>: 2}",3,2,3,3.0,14,10333,2,7917,272,136,0,18
5137513793,20,Kennen,"{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 4, <Key.R: 'R'>: 2}",1,6,2,0.5,13,9118,0,5847,547,120,0,7
5137320987,20,Mordekaiser,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",0,4,4,1.0,14,10155,0,6644,269,135,0,16
5137320987,25,Mordekaiser,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 2, <Key.R: 'R'>: 2}",1,5,4,1.0,15,12583,0,8712,488,164,0,16
5137320987,30,Mordekaiser,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 4, <Key.R: 'R'>: 3}",4,7,6,1.4285714285714286,18,16576,1,11390,515,189,0,16
5137298057,20,Volibear,"{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 3, <Key.W: 'W'>: 5, <Key.R: 'R'>: 2}",1,6,0,0.16666666666666666,12,8049,0,5301,396,110,0,13
5137298057,25,Volibear,"{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 5, <Key.R: 'R'>: 2}",1,6,1,0.3333333333333333,14,10731,0,6885,1180,148,0,13
5137298057,30,Volibear,"{<Key.E: 'E'>: 3, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 5, <Key.R: 'R'>: 2}",1,7,2,0.42857142857142855,16,13129,0,8313,308,177,0,13
5134278449,20,Fiora,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",6,2,0,3.0,14,11163,2,10107,504,148,12,17
5134225069,20,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",2,2,0,1.0,14,11056,2,6869,519,154,4,12
5134225069,25,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 2, <Key.R: 'R'>: 2}",3,4,0,0.75,15,12501,2,8279,59,174,4,12
5133403623,25,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 2, <Key.R: 'R'>: 2}",5,6,1,1.0,15,12848,5,10126,451,159,4,16
5133403623,30,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 3, <Key.R: 'R'>: 3}",5,7,5,1.4285714285714286,17,15038,5,11440,40,173,4,16
5133372985,25,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",3,9,4,0.7777777777777778,14,10809,1,7920,120,139,0,9
5133372985,30,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 3, <Key.R: 'R'>: 2}",3,10,4,0.7,16,13618,1,9747,878,179,0,9
5132102784,25,Varus,"{<Key.E: 'E'>: 3, <Key.W: 'W'>: 5, <Key.Q: 'Q'>: 5, <Key.R: 'R'>: 2}",9,6,3,2.0,16,13177,5,11296,3186,155,4,14
5132077070,25,Poppy,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 4, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",3,8,0,0.375,13,9727,0,7331,586,137,0,13
5130757302,25,Renekton,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",1,6,4,0.8333333333333334,14,10982,3,7867,292,141,2,23
5130600019,25,Poppy,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",2,5,4,1.2,14,11293,0,8094,374,149,0,17
5128723667,25,Aatrox,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 2, <Key.R: 'R'>: 2}",6,9,1,0.7777777777777778,15,12144,0,9820,630,154,0,13
5128711800,25,Kennen,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 5, <Key.E: 'E'>: 3, <Key.R: 'R'>: 2}",4,5,1,1.0,16,13226,3,8826,521,153,0,20
5128691590,25,Poppy,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 2, <Key.R: 'R'>: 2}",5,5,2,1.4,15,11425,0,9591,567,159,0,10
5128349780,25,Poppy,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 3, <Key.R: 'R'>: 2}",8,2,10,9.0,16,14430,2,11770,300,175,4,11
5121810432,25,Rumble,"{<Key.E: 'E'>: 5, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",5,10,4,0.9,14,10761,3,8970,565,135,1,28
5121810432,30,Rumble,"{<Key.E: 'E'>: 5, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 3, <Key.R: 'R'>: 2}",8,10,9,1.7,16,14320,4,11729,369,158,1,28
5098265438,30,Aatrox,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 3, <Key.R: 'R'>: 3}",6,7,3,1.2857142857142858,17,16432,2,12179,20,217,14,20
5040543719,30,Darius,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 3, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",4,4,3,1.75,16,13056,2,10671,946,207,0,18
5039830956,30,Camille,"{<Key.W: 'W'>: 3, <Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",5,8,3,1.0,16,13529,0,11231,953,192,4,9
5039036350,30,Aatrox,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 4, <Key.R: 'R'>: 3}",4,7,5,1.2857142857142858,18,16857,4,13054,1385,205,8,20
5022143185,30,Camille,"{<Key.W: 'W'>: 4, <Key.E: 'E'>: 5, <Key.Q: 'Q'>: 5, <Key.R: 'R'>: 3}",8,6,5,2.1666666666666665,18,18262,1,12638,981,204,4,19
5016541605,30,Twisted Fate,"{<Key.W: 'W'>: 5, <Key.E: 'E'>: 5, <Key.R: 'R'>: 3, <Key.Q: 'Q'>: 3}",4,7,10,2.0,17,16167,0,11250,66,188,4,14
5016339234,30,Camille,"{<Key.W: 'W'>: 4, <Key.E: 'E'>: 5, <Key.Q: 'Q'>: 5, <Key.R: 'R'>: 3}",4,3,10,4.666666666666667,18,17399,3,12163,1995,205,20,20
5000836968,30,Riven,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 4, <Key.R: 'R'>: 3}",8,5,5,2.6,18,16853,3,12287,762,187,5,19
4976442863,30,Skarner,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 5, <Key.E: 'E'>: 1, <Key.R: 'R'>: 2}",1,7,8,1.2857142857142858,14,11430,1,7112,92,95,4,8
4975564895,30,Fiora,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 3, <Key.E: 'E'>: 5, <Key.R: 'R'>: 3}",3,6,7,1.6666666666666667,17,15221,2,12150,1637,209,8,19
4974552308,30,Fiora,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 3, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",8,11,4,1.0909090909090908,16,13978,6,14088,11,182,0,18
4966866567,30,Volibear,"{<Key.E: 'E'>: 3, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 5, <Key.R: 'R'>: 2}",4,4,6,2.5,16,14611,4,13101,322,169,4,44
4963844338,30,Volibear,"{<Key.E: 'E'>: 3, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 5, <Key.R: 'R'>: 3}",5,7,3,1.1428571428571428,17,16261,1,11696,251,203,4,27
4956577187,30,Aatrox,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 3, <Key.R: 'R'>: 3}",9,5,5,2.8,17,16055,10,14491,892,190,36,20
4956530732,30,Aatrox,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 3, <Key.R: 'R'>: 2}",3,7,7,1.4285714285714286,16,13432,3,10536,161,173,8,15
4953312477,30,Darius,"{<Key.E: 'E'>: 5, <Key.W: 'W'>: 3, <Key.Q: 'Q'>: 5, <Key.R: 'R'>: 2}",7,8,2,1.125,16,13141,3,12012,354,166,14,25
4952416273,30,Yone,"{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 3, <Key.E: 'E'>: 5, <Key.R: 'R'>: 3}",1,8,6,0.875,17,15444,3,10842,212,178,13,17
4952319547,30,Aatrox,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 4, <Key.R: 'R'>: 3}",12,8,5,2.125,18,16567,6,15247,938,188,8,12
4951760882,30,Aatrox,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 3, <Key.R: 'R'>: 2}",9,8,4,1.625,16,13377,3,12526,206,173,2,18
